MeterNumber	Street	BlockLimits	StandardizedAddress	SegmentID	StreetCode	Side	Dist	Manufacturer	Model	Rate	DayFrom	DayTo	HourFrom	HourTo	HourLimit	MinLimit	DateInstlaled	Timer	ST
5118138	CHESTNUT	5900	5900 CHESTNUT ST	400511	22820	S	51	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1960	2HR-MC	"I																			"
5118138R	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1960	2HR-MC	"I																			"
5118139	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1960	2HR-MC	"I																			"
5118140	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1960	2HR-MC	"I																			"
5118141	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1960	2HR-MC	"I																			"
5118142	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1960	2HR-MC	"I																			"
5118143	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1960	2HR-MC	"I																			"
5118144	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1960	2HR-MC	"I																			"
5118145	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1960	2HR-MC	"I																			"
5118146	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1960	2HR-MC	"I																			"
5118147	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1960	2HR-MC	"I																			"
5118148	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1960	2HR-MC	"I																			"
5118149	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1960	2HR-MC	"I																			"
5118150	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1960	2HR-MC	"I																			"
5118151	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		10/11/1982	2HR-MC	"I																			"
5118152	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		10/11/1982	2HR-MC	"I																			"
5118153	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		10/11/1982	2HR-MC	"I																			"
5118154	S 60	101	101 S 60TH ST	401853	89020	E	51	D-E	80	0.5	MON	SAT	0800A	0600P	2		10/11/1982	2HR-MC	"I																			"
5919001	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"R																			"
5919002	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"R																			"
5919003	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919004	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"N																			"
5919005	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919005R	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919006	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919006R	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919007	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919007R	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919010	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919011	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919012	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919012R	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919013	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919013R	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919014	N 52	2	1622 ARCH ST	421359	13000	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"R																			"
5919015	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"R																			"
5919015R	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"R																			"
5919016	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919017	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919018	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919019	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919020	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919021	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919022	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919023	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919024	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919025	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919026	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919027	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919027R	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"R																			"
5919028	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919028R	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919029	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919029R	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919030	MARKET	5201	5201 MARKET ST	400508	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919054	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919055	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919056	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919057	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919058	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919059	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919060	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919061	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919062	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919063	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919064	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919065	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919066	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919067	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919068	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919068R	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919069	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919069R	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5919070	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"R																			"
5919070R	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"R																			"
5919071	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"R																			"
5919071R	MARKET	5200	5200 MARKET ST	400508	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"R																			"
5919072	S 52	2	2 S 52ND ST	400518	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919072R	S 52	2	2 S 52ND ST	400518	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919073	S 52	2	2 S 52ND ST	400518	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919074	S 52	2	2 S 52ND ST	400518	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919075	S 52	2	2 S 52ND ST	400518	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919076	S 52	2	2 S 52ND ST	400518	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919077	S 52	2	2 S 52ND ST	400518	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919078	S 52	2	2 S 52ND ST	400518	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919079	S 52	2	2 S 52ND ST	400518	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919085	S 52	2	2 S 52ND ST	400518	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919085R	S 52	2	2 S 52ND ST	400518	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919086	S 52	2	2 S 52ND ST	400518	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919086R	S 52	2	2 S 52ND ST	400518	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919087	S 52	2	2 S 52ND ST	400518	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919087R	S 52	2	2 S 52ND ST	400518	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919088	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919088	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919088	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919088	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919088R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919088R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919088R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919088R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919089	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919089	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919089	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919089	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919089R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919089R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919089R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919089R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919090	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919090	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919090	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919090	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919091	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919091	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919091	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919091	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919091R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919091R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919091R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919091R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919092	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919092	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919092	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919092	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919092R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919092R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919092R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919092R	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919093	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919093	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919093	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919093	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919097	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919097	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919097	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919097	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919098	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919098	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919098	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919098	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919099	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919099	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919099	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919099	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919100	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919100	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919100	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919100	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919101	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919101	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919101	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919101	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919102	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919102	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919102	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919102	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919103	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919103	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5919103	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919103	CHESTNUT	5201	5201 CHESTNUT ST	401799	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5919104	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919105	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919106	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919107	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919108	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919109	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919110	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919111	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919112	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919113	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919114	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919117	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919118	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919119	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
